,0,1,2,3,4,5,6,7,8,9
86.09181758427684,-1.3115383780582113,1.4910068122437508,-0.3952592265375231,1.4700204798046708,-0.494678516688875,-0.5255306478906665,0.9106043112136674,1.9013251594625078,-2.1903743427709226,0.05749256906712339
254.447566038185,0.3508126590893228,1.3013117647776367,-0.25717425491472073,-0.24437604162722684,0.4958546463583861,0.7266978713587622,1.0689060841436386,0.9161468764988647,-1.0491588808096401,0.10378599468581873
27.60911466875654,-0.1067425464916933,0.3456379211775238,-2.6607668936958024,3.0547747814718518,-0.22867444870381765,0.09937627160568807,1.153546597326775,-0.5605258112937384,-0.15248523024897193,-2.78660772136939
29.358947517413576,0.38542750274791204,-0.13855493120341603,-0.9400392246328841,0.7403712770561369,-0.14290064333582994,0.682415906981493,-0.17719400454706533,-0.7910690111391165,-0.5571121827456951,0.5108931394720728
308.8102433265218,0.8239877171374366,0.8053508527426805,-2.0218889150195394,0.9034395076471359,-0.10294301080003168,1.373298816479996,1.667142642015212,0.03214242311425181,0.8449549386134079,0.9527567708821809
102.27774748457335,0.842585616732935,0.37541755275812927,0.5806364381873872,-0.08813654107200711,1.0406765289539777,0.6868981429296047,-1.696062458154412,0.5311388299531903,0.01085554272162284,1.4271931300556295
136.8705670037134,1.5595902279483935,-0.34649774445015474,0.5616189046735321,0.8433667676084514,-0.3669564585506794,-0.31866803415682743,-0.5718359235612318,1.8107656735487248,-0.25859511167109683,1.9936743960172871
-33.39739667236506,-2.570555764317998,-1.6303474166697929,-1.7403178436707314,2.8904820235305086,2.013298030771435,-1.8151102966907575,-0.08517341686075412,0.5991814430823932,-0.7216302310847116,1.8161485939871753
152.42564236241137,-1.6069779355830767,-0.3316427351514987,0.5985432296157401,1.2337102919328615,-0.1035887890365512,-0.7058911971415013,2.152995874409983,0.3171998379538085,-0.2375130472808372,0.04361569684754747
-142.99714837053702,-0.6533121858635775,1.3012189606986386,-1.07006967056727,-0.2430591275585589,-0.6366138715849254,-0.02236280165687842,0.43535604583822674,-0.5190493968401547,0.9138229242610206,-2.0097542691390298
45.592007082173595,-0.7448512110780313,0.5672780477028613,-0.31147285152239673,0.12732411829445445,0.9791575601493993,-0.24750060937000476,0.8836384480671156,1.3631269767105199,-0.12532535609830553,-2.9746392813151226
22.288401750755042,-0.7447044949169102,0.42693963290399184,-0.03409893389122615,0.2915025717688667,1.345782335380957,-0.8225233007768806,0.4821737800154251,-0.857261465588036,0.34597630754094716,-0.8988429622018369
-19.823088167508054,-0.5261972244355219,-0.3067824841388177,0.2099570597119092,-0.4616719424811309,0.2516656790689822,0.7705782121747592,0.11709665637366382,-2.387405402373756,0.59938489271592,-0.06433105648128767
-224.4391451812125,2.4122334403062533,-1.1392246518536253,-1.1333409132711045,-0.5100994665655758,0.10223757176406144,-2.034885350574409,-0.054990466771451085,-1.700080321869162,-0.5224879814187486,-1.2677041340673842
15.51445368888084,-1.8387002541932662,-0.5544172130745594,-0.6237449686908031,1.5353959316340093,-1.137360405017805,0.36224717565109665,1.3648858832570803,-0.7933776443790415,0.5885218294998716,0.5846046254869767
-113.74389399581514,-1.308478356320709,-0.8773948001201305,-1.2822390923844653,0.32262260196709586,-0.11488561175747196,0.8551570301409003,-0.09260713239593493,-0.8531318098227626,-0.35285150924193204,-0.3014252585864438
-108.87588855139325,-1.006206919946271,0.1525954873191924,1.1343048157461548,-0.2467742279921311,0.9997034661401678,0.10757387223654505,-1.4254756895824983,-0.5052412983528815,0.9804204603390216,-0.9748473761196615
63.157559992811386,0.4810500967958088,-1.0982477364394718,0.22718934961229825,-0.3179506557539717,1.2948446607611894,0.7085180362219098,-1.139954704012409,-0.15311132900103402,-0.46774476789041136,1.1654262917947387
157.11473020184405,0.47552481513151146,2.971323641762999,-0.8825378006901673,-0.201998596007955,0.47092476306696485,0.3063916664568894,0.009966437963418933,0.6271034398188847,-1.14121263573829,0.7751268883728988
-239.29242097169734,-1.1382641258644415,-0.9690701417357471,0.020634981696036135,-0.7494786239068194,0.18105427005046856,0.2864678109604919,-1.1878448304447604,-1.1020732043076342,-0.32547276042698214,-0.42295227776916994
-81.0062446675574,0.9207274714996142,1.3253946260124778,-0.6677334599890375,0.3096324818879527,-0.00254054999755442,-0.9486310523677006,-0.9728190023549547,0.8565086240812764,0.16152627712650763,-0.07304191690369762
