,0,1,2,3,4,5,6,7,8,9
1,-6.171385136855624,-4.5043947590016,-4.770703394663529,-2.686485804856561,6.165424108528866,0.5883069660307352,-0.6342559666660593,-4.818483790070516,-7.487312253505204,4.516448423382453
0,-2.063627258984178,-3.4165064860947454,-0.7636156356274537,-7.993021432248895,-8.123243057072141,4.4352768532205396,3.3906102985850355,2.0365452448122214,-5.45432543881592,4.159734822383217
1,-6.177847326906266,-6.793906580135076,-4.089400841016976,-2.9926705758897096,6.930014298413394,0.7919555629067796,-0.32038097000537125,-5.15239120979836,-3.967558071471044,6.52705872616159
0,-2.143579344017286,-3.2237013616590033,-0.7860303693852442,-8.957652981786438,-8.26056690047892,4.632528594340513,5.519970979056328,2.5322663752123145,-5.003476620345912,1.8395304109090755
0,-2.044832985052475,-1.1519393142277115,-1.4533292341549537,-9.504629039385694,-5.440265497233192,5.878984434752562,5.024841357131939,0.944675725312169,-5.1485843250847205,2.9629702819531643
0,-2.456664035415508,-2.707202546074872,-1.3113462584711655,-8.866351172713262,-7.257132841797711,5.735895564014502,5.18796979053519,2.5084388208677515,-5.4926165573747,2.1533231886443405
1,-6.8949188613564365,-5.030446220430603,-4.188100278248663,-3.169857771467757,6.518082241858521,-0.4328271466434436,-1.2844555744632709,-3.617101348117854,-7.1428600885316875,4.678446158511524
2,-8.497786003110736,5.737038119131203,-9.060083718406501,-1.2909486031048707,7.59240391973732,3.2638254221395715,-8.053328148924383,4.392360855742549,-8.909311376151749,-3.1637120199577193
1,-5.972655389659867,-5.33648787884154,-5.237425640564096,-2.3678139129843756,6.15983289830671,-0.3162631246431651,-1.5024742032901617,-4.776989142099329,-7.790848701136783,4.5870592294150265
2,-7.866600347771675,7.346807898233401,-8.819551115247277,-3.3507640580412645,8.607568527608645,4.418900451029611,-8.639375446064767,3.9544764748876364,-9.552581293297244,-5.321135029869351
1,-5.664473501658548,-4.423552396210866,-3.847120438954739,-4.855283317397131,7.074523020948437,-0.8467053950207013,-0.14058056565119337,-3.971943291129948,-6.221376223137515,3.429146197436517
0,-2.744963241908824,-2.389371935244477,-1.5785831616740458,-11.016128393640644,-6.366160766583651,5.045023441477584,5.370773290889411,0.05315364244209353,-5.327408937893579,5.697224636344952
0,-2.9234089515029966,-3.2331723299431987,-1.686148192139918,-8.31189809908756,-7.364154214412361,4.565697163229999,4.274721508193932,3.375467679266896,-5.149064046578793,4.629090637794702
2,-8.55701624306519,7.1324135666357185,-7.829225873231238,-3.7531903207533652,7.386980204270162,6.780536630705566,-8.560914755678693,3.891631524308101,-7.996163079677761,-5.821299006773364
2,-8.80302370192974,9.36816195373668,-9.359828984390003,-4.563497189778316,6.76081712717692,6.59748417102885,-10.453159788772902,6.26236771853216,-9.011008377720215,-5.922048546037201
2,-7.959926283521359,9.809539711272697,-7.13693956659597,-2.8301570106260834,6.483135746464632,5.60239807450454,-10.73079990302842,5.5033141085420505,-8.60582078700679,-3.7126977742743623
1,-5.12934720033281,-4.838334479253208,-5.028971768578972,-1.4581153282486399,5.4077780778041475,-2.1851983515995927,-0.3802724740919434,-4.513274355776671,-6.849629979799746,5.2492069545236655
1,-6.534449006052107,-3.044997562395112,-5.3166568885805745,-3.2127909946342865,6.54288677956432,-1.3044792427221066,-1.0119752511081983,-4.456919391790572,-5.721365757600737,6.567564571042077
2,-8.681346420388325,8.714933437982667,-8.199641993114813,-2.6282175027513626,5.970901800782513,7.021003714519925,-7.320872120096378,5.647541718259843,-8.527799987296035,-5.410646761568392
1,-6.270324104243824,-5.299909095655654,-3.913840184632047,-0.6534480366335411,6.026217807012316,0.5452619993573569,-2.0922750274272564,-4.489159456448368,-7.797458037971094,5.36195702168351
0,-1.6936961388256102,-2.456926834341891,-1.2084958553400755,-10.709197876895823,-6.640606721899037,5.118329965983613,4.620508227348409,0.9488590315761125,-5.27408440501863,4.980992600385596
