,0,1,2,3,4,5,6,7,8,9
1,2.1818483205346366,0.11923950620675661,-6.125188325939736,4.471475597132075,10.347492095450233,-7.0363458281727365,-1.5846091687313861,9.68485412429568,-5.2974211196435474,-10.225529648609676
2,5.622169667060439,5.693781677004559,8.574185149638659,-2.0113792933251333,-1.0050502989933792,-0.1081693586460658,-9.761025010048455,4.7274194808098144,1.0755599962973785,3.5592024539420435
1,-0.3967195195976214,1.8684702616524351,-6.507250437946928,3.923326404526266,10.274415806354483,-6.7940138534872165,0.6461729960930978,8.338344353879883,-3.948946323712359,-11.280167618806882
1,0.5882222720857272,1.554081932497248,-8.487238427554697,5.567295506656016,8.557572161970466,-7.305325887122396,-3.238413131533258,10.510422838298812,-3.814825929514813,-8.209066524468314
0,-6.417597827278601,6.297430765274875,-2.353242294739858,-3.403137487680573,2.9259265714987563,-2.5792573578191478,-7.30162247237382,1.5085991963985925,-5.367949426647764,-7.843662991637203
0,-4.974420106633955,5.9709491367939815,-1.3713739172296509,-2.047976733034504,1.9780051631547568,-4.076858805789148,-7.982345546268293,-0.5616765252416251,-6.042953826331593,-7.567332199024552
0,-4.351550270164578,7.840198417411928,-0.7651044526620598,-3.55473157630556,2.618041807259675,-3.2174765175249322,-8.777385329731274,2.3732112143364095,-5.637827186990412,-10.482526292884646
0,-6.421841247052531,6.916539329634074,-3.008493835712473,-2.6170615032919917,3.250636749519592,-4.451355851050803,-7.246845836889173,0.6018553915028825,-6.16795448967252,-9.433952444320598
1,-0.16999090237805514,-0.19206356061776342,-7.1776860649504055,3.3645741171331807,11.929293469038015,-8.193375707628038,-1.4480053271154376,8.712163047965355,-3.6345972026680515,-10.484652463678485
2,5.413775513493055,7.538951052708084,8.715836934057613,-1.589291785901308,-2.75579067207408,-1.0526718248946803,-9.156401747535497,4.675603154044469,1.3420233826291184,5.789393196687767
1,-0.12677289918576629,2.2098756003696405,-7.123130839410342,6.0738514817780125,8.442808316457405,-6.468796248089924,-2.678390572819035,8.452795856108558,-5.3680787209092,-9.56040343067663
2,6.993971861860817,6.909002311953243,8.923468542908914,-1.246692422595308,-2.0019930039605747,-1.1806246726113794,-10.619463184500274,5.4035919086313715,0.036498611551060156,5.504602460703072
